2025-09-28 17:46:59,114 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Upper arm-1
2025-09-28 17:46:59,114 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Upper arm-1
2025-09-28 17:46:59,114 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Upper arm-1
2025-09-28 17:46:59,115 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base frame-1
2025-09-28 17:46:59,115 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Base frame-1
2025-09-28 17:46:59,115 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base frame-1
2025-09-28 17:46:59,115 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robot assembly
2025-09-28 17:46:59,116 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Robot assembly
2025-09-28 17:46:59,116 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Robot assembly
2025-09-28 17:46:59,120 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-28 17:46:59,146 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2025-09-28 17:46:59,146 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Gripper part-1
2025-09-28 17:46:59,147 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Gripper part-1
2025-09-28 17:46:59,147 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Gripper part-1
2025-09-28 17:46:59,147 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base rotator-2
2025-09-28 17:46:59,147 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Base rotator-2
2025-09-28 17:46:59,148 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base rotator-2
